"date","bus_rkl","rail_lrt_ampang","rail_mrt_kajang","rail_lrt_kj","rail_monorail","rail_mrt_pjy","ron95","ron97","diesel","preciptype","temp","uvindex","holiday","covid"
"2019-01-01",146342.6718507,113357,114173,139634,35804,49672.3705263158,2.2,2.5,2.18,1,82.1,7,1,0
"2019-01-02",146342.6718507,182715,169316,274224,31859,49672.3705263158,2.2,2.5,2.18,1,81.5,8,0,0
"2019-01-03",146342.6718507,187904,175304,286469,31893,49672.3705263158,2.2,2.5,2.18,0,83.1,7,0,0
"2019-01-04",146342.6718507,198420,187891,304755,34121,49672.3705263158,2.2,2.5,2.18,0,83.1,7,0,0
"2019-01-05",146342.6718507,120773,112660,145036,29950,49672.3705263158,1.93,2.23,2.04,0,83.6,9,0,0
"2019-01-06",146342.6718507,101145,95913,120032,25342,49672.3705263158,1.93,2.23,2.04,0,84.1,8,0,0
"2019-01-07",146342.6718507,197569,184365,301290,31988,49672.3705263158,1.93,2.23,2.04,1,83.9,7,0,0
"2019-01-08",146342.6718507,196879,185920,304680,31792,49672.3705263158,1.93,2.23,2.04,1,83,6,0,0
"2019-01-09",146342.6718507,197314,188770,307069,32305,49672.3705263158,1.93,2.23,2.04,1,83.5,6,0,0
"2019-01-10",146342.6718507,198876,189818,310510,32057,49672.3705263158,1.93,2.23,2.04,1,83.6,7,0,0
"2019-01-11",146342.6718507,209859,204378,326471,33265,49672.3705263158,1.93,2.23,2.04,1,83.9,7,0,0
"2019-01-12",146342.6718507,124608,123932,152720,30671,49672.3705263158,1.92,2.22,2.05,0,84.2,10,0,0
"2019-01-13",146342.6718507,106718,108346,127805,27235,49672.3705263158,1.92,2.22,2.05,1,84.1,9,0,0
"2019-01-14",146342.6718507,199162,192036,306455,32172,49672.3705263158,1.92,2.22,2.05,1,81.6,5,1,0
"2019-01-15",146342.6718507,195405,189880,305742,31260,49672.3705263158,1.92,2.22,2.05,0,82.9,9,0,0
"2019-01-16",146342.6718507,198901,194697,311279,31612,49672.3705263158,1.92,2.22,2.05,1,82.7,6,0,0
"2019-01-17",146342.6718507,201926,194701,314277,31234,49672.3705263158,1.92,2.22,2.05,1,81,6,0,0
"2019-01-18",146342.6718507,217270,212546,330484,35981,49672.3705263158,1.92,2.22,2.05,1,83.3,8,0,0
"2019-01-19",146342.6718507,130758,127306,157194,30339,49672.3705263158,1.98,2.28,2.17,0,83.8,10,0,0
"2019-01-20",146342.6718507,105012,110488,125599,27159,49672.3705263158,1.98,2.28,2.17,1,82.8,9,1,0
"2019-01-21",146342.6718507,103443,106077,125094,23836,49672.3705263158,1.98,2.28,2.17,1,82.4,8,1,0
"2019-01-22",146342.6718507,196298,189718,304452,31245,49672.3705263158,1.98,2.28,2.17,1,82.8,8,0,0
"2019-01-23",146342.6718507,197309,193904,308968,31051,49672.3705263158,1.98,2.28,2.17,0,84.7,9,0,0
"2019-01-24",146342.6718507,198692,193784,313285,32338,49672.3705263158,1.98,2.28,2.17,1,82.6,7,0,0
"2019-01-25",146342.6718507,215764,210356,332682,36334,49672.3705263158,1.98,2.28,2.17,1,82.1,8,0,0
"2019-01-26",146342.6718507,136301,133944,161765,33508,49672.3705263158,1.98,2.28,2.18,1,80.8,7,0,0
"2019-01-27",146342.6718507,107763,114660,128906,27630,49672.3705263158,1.98,2.28,2.18,1,82.7,4,0,0
"2019-01-28",146342.6718507,201365,193349,311540,32889,49672.3705263158,1.98,2.28,2.18,1,82.9,6,0,0
"2019-01-29",146342.6718507,201416,197553,317389,33093,49672.3705263158,1.98,2.28,2.18,1,81.5,7,0,0
"2019-01-30",146342.6718507,203261,200482,320084,33103,49672.3705263158,1.98,2.28,2.18,1,81.6,5,0,0
"2019-01-31",146342.6718507,216817,209858,324593,35298,49672.3705263158,1.98,2.28,2.18,1,82.8,8,0,0
"2019-02-01",146342.6718507,133281,134808,176585,24817,49672.3705263158,1.98,2.28,2.18,0,84.6,10,1,0
"2019-02-02",146342.6718507,116729,110338,130286,27648,49672.3705263158,1.93,2.23,2.18,0,83.8,9,0,0
"2019-02-03",146342.6718507,103011,97759,119030,27508,49672.3705263158,1.93,2.23,2.18,1,83.8,10,0,0
"2019-02-04",146342.6718507,139596,124890,200211,32076,49672.3705263158,1.93,2.23,2.18,1,81.2,9,0,0
"2019-02-05",146342.6718507,102683,98115,142522,33484,49672.3705263158,1.93,2.23,2.18,1,83.3,10,1,0
"2019-02-06",146342.6718507,96384,91478,118858,27009,49672.3705263158,1.93,2.23,2.18,0,83.6,10,1,0
"2019-02-07",146342.6718507,149863,142324,229122,31452,49672.3705263158,1.93,2.23,2.18,0,84,10,0,0
"2019-02-08",146342.6718507,157270,149732,245190,31909,49672.3705263158,1.93,2.23,2.18,1,83,10,0,0
"2019-02-09",146342.6718507,109346,104722,134543,27174,49672.3705263158,1.97,2.27,2.18,1,82.3,7,0,0
"2019-02-10",146342.6718507,99421,94513,115661,22790,49672.3705263158,1.97,2.27,2.18,1,81.3,9,0,0
"2019-02-11",146342.6718507,195601,187579,303415,31101,49672.3705263158,1.97,2.27,2.18,0,83.5,10,0,0
"2019-02-12",146342.6718507,195645,191843,308682,31333,49672.3705263158,1.97,2.27,2.18,0,84.2,10,0,0
"2019-02-13",146342.6718507,193979,190300,307471,31183,49672.3705263158,1.97,2.27,2.18,1,84.8,9,0,0
"2019-02-14",146342.6718507,198331,199824,315114,33229,49672.3705263158,1.97,2.27,2.18,1,85,10,0,0
"2019-02-15",146342.6718507,209305,205707,326085,35781,49672.3705263158,1.97,2.27,2.18,0,84.4,10,0,0
"2019-02-16",146342.6718507,132846,130475,160601,30697,49672.3705263158,1.98,2.28,2.18,1,83.6,8,0,0
"2019-02-17",146342.6718507,107138,104056,132422,25363,49672.3705263158,1.98,2.28,2.18,1,84,9,0,0
"2019-02-18",146342.6718507,196753,196520,271155,35571,49672.3705263158,1.98,2.28,2.18,1,80.8,5,0,0
"2019-02-19",146342.6718507,178768,157389,294107,32237,49672.3705263158,1.98,2.28,2.18,1,81.7,9,0,0
"2019-02-20",146342.6718507,199157,196053,312133,32399,49672.3705263158,1.98,2.28,2.18,1,82.8,10,0,0
"2019-02-21",146342.6718507,200226,197214,313732,31764,49672.3705263158,1.98,2.28,2.18,0,83.4,10,0,0
"2019-02-22",146342.6718507,212795,209391,330890,35687,49672.3705263158,1.98,2.28,2.18,0,84.9,10,0,0
"2019-02-23",146342.6718507,125301,122615,156854,29840,49672.3705263158,2.08,2.38,2.18,0,84.7,8,0,0
"2019-02-24",146342.6718507,104184,104368,126762,25721,49672.3705263158,2.08,2.38,2.18,1,84.4,9,0,0
"2019-02-25",146342.6718507,198840,191436,308389,32058,49672.3705263158,2.08,2.38,2.18,1,84.5,10,0,0
"2019-02-26",146342.6718507,197991,192901,312558,31574,49672.3705263158,2.08,2.38,2.18,1,84.6,10,0,0
"2019-02-27",146342.6718507,198505,195542,313176,32549,49672.3705263158,2.08,2.38,2.18,1,85.7,10,0,0
"2019-02-28",146342.6718507,201166,197248,317961,33380,49672.3705263158,2.08,2.38,2.18,1,83,9,0,0
"2019-03-01",146342.6718507,217456,213982,336857,37968,49672.3705263158,2.08,2.38,2.18,1,82.6,10,0,0
"2019-03-02",146342.6718507,134544,130713,165206,33679,49672.3705263158,2.08,2.43,2.18,0,84,10,0,0
"2019-03-03",146342.6718507,111588,108332,137573,28642,49672.3705263158,2.08,2.43,2.18,0,85.1,10,0,0
"2019-03-04",146342.6718507,197801,192865,307273,32552,49672.3705263158,2.08,2.43,2.18,1,85,10,1,0
"2019-03-05",146342.6718507,200357,193701,314642,33206,49672.3705263158,2.08,2.43,2.18,1,85.6,9,0,0
"2019-03-06",146342.6718507,203100,199792,319435,33651,49672.3705263158,2.08,2.43,2.18,0,85.3,9,0,0
"2019-03-07",146342.6718507,204283,199036,319841,35364,49672.3705263158,2.08,2.43,2.18,1,84.5,7,0,0
"2019-03-08",146342.6718507,223645,220947,343280,39461,49672.3705263158,2.08,2.43,2.18,1,82.9,8,0,0
"2019-03-09",146342.6718507,132857,126214,159221,34063,49672.3705263158,2.08,2.46,2.18,1,82.9,10,0,0
"2019-03-10",146342.6718507,109988,103224,128440,27606,49672.3705263158,2.08,2.46,2.18,1,81.1,9,0,0
"2019-03-11",146342.6718507,201798,192667,310035,32928,49672.3705263158,2.08,2.46,2.18,0,82.6,6,0,0
"2019-03-12",146342.6718507,200905,197370,316228,33031,49672.3705263158,2.08,2.46,2.18,1,84.1,8,0,0
"2019-03-13",146342.6718507,200456,197359,315024,32369,49672.3705263158,2.08,2.46,2.18,1,85.2,7,0,0
"2019-03-14",146342.6718507,201577,198948,312119,32572,49672.3705263158,2.08,2.46,2.18,0,86.3,10,0,0
"2019-03-15",146342.6718507,233271,211468,334809,35659,49672.3705263158,2.08,2.46,2.18,0,85.3,8,0,0
"2019-03-16",146342.6718507,160425,131162,161990,34126,49672.3705263158,2.08,2.54,2.18,0,86.1,10,0,0
"2019-03-17",146342.6718507,130314,104384,129970,26051,49672.3705263158,2.08,2.54,2.18,0,86.3,10,0,0
"2019-03-18",146342.6718507,197854,190320,303053,32068,49672.3705263158,2.08,2.54,2.18,1,85.3,10,0,0
"2019-03-19",146342.6718507,197216,192269,310379,32345,49672.3705263158,2.08,2.54,2.18,0,86.8,10,0,0
"2019-03-20",146342.6718507,200186,195318,311704,32786,49672.3705263158,2.08,2.54,2.18,0,86.6,8,0,0
"2019-03-21",146342.6718507,202089,198312,316024,37280,49672.3705263158,2.08,2.54,2.18,1,82.6,8,0,0
"2019-03-22",146342.6718507,218157,214748,330716,35980,49672.3705263158,2.08,2.54,2.18,1,85,6,0,0
"2019-03-23",146342.6718507,130663,123197,152413,29100,49672.3705263158,2.08,2.61,2.18,1,85.2,9,1,0
"2019-03-24",146342.6718507,104866,101601,124368,24332,49672.3705263158,2.08,2.61,2.18,1,82.9,8,0,0
"2019-03-25",146342.6718507,194363,190074,297773,33848,49672.3705263158,2.08,2.61,2.18,1,82,8,0,0
"2019-03-26",146342.6718507,194677,193744,306973,33964,49672.3705263158,2.08,2.61,2.18,0,85,8,0,0
"2019-03-27",146342.6718507,198831,198920,309805,33891,49672.3705263158,2.08,2.61,2.18,1,84.7,8,0,0
"2019-03-28",146342.6718507,199485,196676,311555,35043,49672.3705263158,2.08,2.61,2.18,1,84.1,5,0,0
"2019-03-29",146342.6718507,238981,242298,340778,37946,49672.3705263158,2.08,2.61,2.18,1,83.1,9,0,0
"2019-03-30",146342.6718507,152283,128946,166120,31514,49672.3705263158,2.08,2.63,2.18,1,84.4,8,0,0
"2019-03-31",146342.6718507,123681,104480,134139,25965,49672.3705263158,2.08,2.63,2.18,1,82.9,6,0,0
"2019-04-01",146342.6718507,205245,190815,306373,31777,49672.3705263158,2.08,2.63,2.18,1,82.5,6,0,0
"2019-04-02",146342.6718507,207847,197166,317075,33265,49672.3705263158,2.08,2.63,2.18,1,82.4,7,0,0
"2019-04-03",146342.6718507,211684,200319,322013,32886,49672.3705263158,2.08,2.63,2.18,1,80.6,5,1,0
"2019-04-04",146342.6718507,212319,201210,322939,34392,49672.3705263158,2.08,2.63,2.18,1,80.5,9,0,0
"2019-04-05",146342.6718507,229860,214867,340221,39335,49672.3705263158,2.08,2.63,2.18,1,81.2,9,0,0
"2019-04-06",146342.6718507,160353,130768,172325,33828,49672.3705263158,2.08,2.63,2.18,1,81.5,10,0,0
"2019-04-07",146342.6718507,130957,109808,139908,29366,49672.3705263158,2.08,2.63,2.18,0,83.7,10,0,0
"2019-04-08",146342.6718507,202323,194782,312395,33474,49672.3705263158,2.08,2.63,2.18,1,84.9,10,0,0
"2019-04-09",146342.6718507,200751,197901,317200,32767,49672.3705263158,2.08,2.63,2.18,1,84.8,4,0,0
"2019-04-10",146342.6718507,200386,198312,318125,32572,49672.3705263158,2.08,2.63,2.18,0,85.7,9,0,0
"2019-04-11",146342.6718507,201013,198606,316672,32376,49672.3705263158,2.08,2.63,2.18,0,86.4,5,0,0
"2019-04-12",146342.6718507,213747,209837,333770,36728,49672.3705263158,2.08,2.63,2.18,1,84.4,8,0,0
"2019-04-13",146342.6718507,155043,123642,166605,31381,49672.3705263158,2.08,2.68,2.18,1,83.1,9,0,0
"2019-04-14",146342.6718507,113787,107228,137712,28599,49672.3705263158,2.08,2.68,2.18,1,83.1,6,0,0
"2019-04-15",146342.6718507,200342,190762,308053,33609,49672.3705263158,2.08,2.68,2.18,1,84.5,7,1,0
"2019-04-16",146342.6718507,199017,192672,313531,32443,49672.3705263158,2.08,2.68,2.18,1,86,8,0,0
"2019-04-17",146342.6718507,198520,193438,313730,32576,49672.3705263158,2.08,2.68,2.18,1,84.3,9,0,0
"2019-04-18",146342.6718507,199315,194390,316735,32675,49672.3705263158,2.08,2.68,2.18,1,84.4,9,0,0
"2019-04-19",146342.6718507,209956,206110,328474,38612,49672.3705263158,2.08,2.68,2.18,1,85.3,10,1,0
"2019-04-20",146342.6718507,126409,120236,153408,30547,49672.3705263158,2.08,2.8,2.18,1,83.6,4,0,0
"2019-04-21",146342.6718507,108371,101519,128759,26289,49672.3705263158,2.08,2.8,2.18,1,85.1,5,0,0
"2019-04-22",146342.6718507,196368,187208,303587,33991,49672.3705263158,2.08,2.8,2.18,1,84,8,0,0
"2019-04-23",146342.6718507,194416,189231,307655,31589,49672.3705263158,2.08,2.8,2.18,1,83.7,8,0,0
"2019-04-24",146342.6718507,200264,198913,314979,33584,49672.3705263158,2.08,2.8,2.18,1,84.5,8,0,0
"2019-04-25",146342.6718507,201047,196071,314855,34681,49672.3705263158,2.08,2.8,2.18,1,84.6,10,0,0
"2019-04-26",146342.6718507,220087,211446,328788,39144,49672.3705263158,2.08,2.8,2.18,1,81.3,3,1,0
"2019-04-27",146342.6718507,148493,134471,167022,34317,49672.3705263158,2.08,2.81,2.18,1,83.3,6,0,0
"2019-04-28",146342.6718507,114793,106221,132350,28466,49672.3705263158,2.08,2.81,2.18,0,86.5,8,0,0
"2019-04-29",146342.6718507,201303,191921,311052,35497,49672.3705263158,2.08,2.81,2.18,1,85.1,8,0,0
"2019-04-30",146342.6718507,207805,204609,322908,39020,49672.3705263158,2.08,2.81,2.18,1,81.9,7,0,0
"2019-05-01",146342.6718507,135451,135733,154302,35264,49672.3705263158,2.08,2.81,2.18,0,85.2,9,1,0
"2019-05-02",146342.6718507,213318,203184,328376,37180,49672.3705263158,2.08,2.81,2.18,0,86.6,7,0,0
"2019-05-03",146342.6718507,229453,217969,346726,40923,49672.3705263158,2.08,2.81,2.18,1,85.3,9,0,0
"2019-05-04",146342.6718507,149913,128447,165331,33327,49672.3705263158,2.08,2.8,2.18,0,83.7,6,0,0
"2019-05-05",146342.6718507,119501,106250,129839,27341,49672.3705263158,2.08,2.8,2.18,1,84.5,8,0,0
"2019-05-06",146342.6718507,193188,184983,293625,29534,49672.3705263158,2.08,2.8,2.18,1,84.3,8,1,0
"2019-05-07",146342.6718507,200326,191637,306966,30220,49672.3705263158,2.08,2.8,2.18,0,85.2,9,1,0
"2019-05-08",146342.6718507,199550,194259,308408,30088,49672.3705263158,2.08,2.8,2.18,0,84.5,7,0,0
"2019-05-09",146342.6718507,200581,195436,309213,28430,49672.3705263158,2.08,2.8,2.18,1,84.6,5,0,0
"2019-05-10",146342.6718507,212807,209094,323111,32359,49672.3705263158,2.08,2.8,2.18,0,86.6,6,0,0
"2019-05-11",146342.6718507,120057,106596,135841,25101,49672.3705263158,2.08,2.7,2.18,0,85.8,5,0,0
"2019-05-12",146342.6718507,102042,90511,112571,21829,49672.3705263158,2.08,2.7,2.18,0,85.3,6,0,0
"2019-05-13",146342.6718507,195651,189235,302425,29371,49672.3705263158,2.08,2.7,2.18,1,86.4,8,0,0
"2019-05-14",146342.6718507,198640,192921,308101,29935,49672.3705263158,2.08,2.7,2.18,1,85,7,0,0
"2019-05-15",146342.6718507,200154,194298,311313,29663,49672.3705263158,2.08,2.7,2.18,1,83.1,5,0,0
"2019-05-16",146342.6718507,203075,195710,311273,30333,49672.3705263158,2.08,2.7,2.18,1,83.2,8,0,0
"2019-05-17",146342.6718507,219217,212295,328270,32860,49672.3705263158,2.08,2.7,2.18,0,84.5,5,0,0
"2019-05-18",146342.6718507,129118,108974,138106,26179,49672.3705263158,2.08,2.68,2.18,1,85.6,8,0,0
"2019-05-19",146342.6718507,105922,94901,116418,25986,49672.3705263158,2.08,2.68,2.18,1,84.1,6,1,0
"2019-05-20",146342.6718507,101298,92033,112665,20919,49672.3705263158,2.08,2.68,2.18,1,82.5,5,1,0
"2019-05-21",146342.6718507,181172,171055,262881,27911,49672.3705263158,2.08,2.68,2.18,1,81.1,7,0,0
"2019-05-22",146342.6718507,107977,97824,122774,20569,49672.3705263158,2.08,2.68,2.18,1,79.4,7,1,0
"2019-05-23",146342.6718507,202477,192861,307464,29857,49672.3705263158,2.08,2.68,2.18,1,82.4,7,1,0
"2019-05-24",146342.6718507,217897,210308,328454,33016,49672.3705263158,2.08,2.68,2.18,1,82.4,6,0,0
"2019-05-25",146342.6718507,145493,119347,152077,27337,49672.3705263158,2.08,2.76,2.18,0,84.4,8,0,0
"2019-05-26",146342.6718507,124385,101734,125480,25993,49672.3705263158,2.08,2.76,2.18,0,84.1,6,0,0
"2019-05-27",146342.6718507,206027,195618,311648,33911,49672.3705263158,2.08,2.76,2.18,0,84.3,6,0,0
"2019-05-28",146342.6718507,206520,199063,319008,33538,49672.3705263158,2.08,2.76,2.18,0,85.7,7,0,0
"2019-05-29",146342.6718507,209382,204037,319730,34171,49672.3705263158,2.08,2.76,2.18,0,84.6,7,0,0
"2019-05-30",146342.6718507,207701,203725,321934,35097,49672.3705263158,2.08,2.76,2.18,1,81.9,6,1,0
"2019-05-31",146342.6718507,220204,79686,331805,37263,49672.3705263158,2.08,2.76,2.18,1,83.3,9,1,0
"2019-06-01",146342.6718507,147554,118897,156277,30338,49672.3705263158,2.08,2.63,2.18,1,81,6,1,0
"2019-06-02",146342.6718507,120712,101592,128493,29060,49672.3705263158,2.08,2.63,2.18,1,81.8,8,1,0
"2019-06-03",146342.6718507,177463,165676,253244,33891,49672.3705263158,2.08,2.63,2.18,1,80.7,9,1,0
"2019-06-04",146342.6718507,161474,152340,219687,33778,49672.3705263158,2.08,2.63,2.18,1,82.7,7,0,0
"2019-06-05",146342.6718507,101031,110796,146230,27618,49672.3705263158,2.08,2.63,2.18,1,81.1,4,1,0
"2019-06-06",146342.6718507,100668,106402,139081,29320,49672.3705263158,2.08,2.63,2.18,1,79.7,7,1,0
"2019-06-07",146342.6718507,135225,135153,187797,30229,49672.3705263158,2.08,2.63,2.18,1,81.6,7,0,0
"2019-06-08",146342.6718507,98302,99511,120294,24597,49672.3705263158,2.08,2.63,2.18,1,83.7,8,0,0
"2019-06-09",146342.6718507,97557,96217,114728,21515,49672.3705263158,2.08,2.63,2.18,1,83.9,7,0,0
"2019-06-10",146342.6718507,183372,178297,268886,28897,49672.3705263158,2.08,2.63,2.18,0,86.1,7,0,0
"2019-06-11",146342.6718507,198161,189932,297717,30649,49672.3705263158,2.08,2.63,2.18,1,82.4,5,0,0
"2019-06-12",146342.6718507,198286,196442,306613,31290,49672.3705263158,2.08,2.63,2.18,0,83.4,6,0,0
"2019-06-13",146342.6718507,199285,196975,309099,31067,49672.3705263158,2.08,2.63,2.18,0,84.8,5,0,0
"2019-06-14",146342.6718507,210190,210887,323324,33622,49672.3705263158,2.08,2.63,2.18,1,85.4,8,0,0
"2019-06-15",146342.6718507,126345,125207,147057,27518,49672.3705263158,2.08,2.41,2.18,1,82.2,6,0,0
"2019-06-16",146342.6718507,104970,102366,121607,23573,49672.3705263158,2.08,2.41,2.18,0,84.6,7,0,0
"2019-06-17",146342.6718507,199277,195025,306584,31121,49672.3705263158,2.08,2.41,2.18,0,84.7,5,0,0
"2019-06-18",146342.6718507,201181,198007,315968,30941,49672.3705263158,2.08,2.41,2.18,1,83.6,4,0,0
"2019-06-19",146342.6718507,204388,202709,321455,33375,49672.3705263158,2.08,2.41,2.18,0,85.2,5,0,0
"2019-06-20",146342.6718507,203806,200984,321595,34117,49672.3705263158,2.08,2.41,2.18,1,83.2,6,0,0
"2019-06-21",146342.6718507,217381,217752,333322,36665,49672.3705263158,2.08,2.41,2.18,0,82.1,8,0,0
"2019-06-22",146342.6718507,135017,131673,156379,29369,49672.3705263158,2.08,2.38,2.18,1,81.6,8,0,0
"2019-06-23",146342.6718507,114790,106698,126129,24747,49672.3705263158,2.08,2.38,2.18,1,82.4,7,0,0
"2019-06-24",146342.6718507,179236,157649,282823,32731,49672.3705263158,2.08,2.38,2.18,0,85,6,0,0
"2019-06-25",146342.6718507,202288,200250,314328,32702,49672.3705263158,2.08,2.38,2.18,0,86,7,0,0
"2019-06-26",146342.6718507,204467,205837,318462,32320,49672.3705263158,2.08,2.38,2.18,1,82.6,8,0,0
"2019-06-27",146342.6718507,205621,206155,319535,33636,49672.3705263158,2.08,2.38,2.18,0,84.3,7,0,0
"2019-06-28",146342.6718507,220591,222749,338865,38020,49672.3705263158,2.08,2.38,2.18,1,83.1,6,0,0
"2019-06-29",146342.6718507,139646,141483,166462,33289,49672.3705263158,2.08,2.49,2.18,1,82.8,6,0,0
"2019-06-30",146342.6718507,118580,120030,138523,28361,49672.3705263158,2.08,2.49,2.18,0,84.3,6,0,0
"2019-07-01",146342.6718507,206240,202287,313644,34152,49672.3705263158,2.08,2.49,2.18,0,84.7,6,0,0
"2019-07-02",146342.6718507,204731,203875,318912,33155,49672.3705263158,2.08,2.49,2.18,0,84.9,6,0,0
"2019-07-03",146342.6718507,206019,208694,323874,34580,49672.3705263158,2.08,2.49,2.18,1,83.5,4,0,0
"2019-07-04",146342.6718507,206679,208680,327436,34371,49672.3705263158,2.08,2.49,2.18,1,84.3,5,0,0
"2019-07-05",146342.6718507,225277,228075,350399,40011,49672.3705263158,2.08,2.49,2.18,0,84.6,6,0,0
"2019-07-06",146342.6718507,156601,145090,181921,34690,49672.3705263158,2.08,2.53,2.18,1,82.1,8,0,0
"2019-07-07",146342.6718507,118050,118153,136371,29491,49672.3705263158,2.08,2.53,2.18,1,81.2,5,1,0
"2019-07-08",146342.6718507,208335,205816,319218,36097,49672.3705263158,2.08,2.53,2.18,1,82.5,5,1,0
"2019-07-09",146342.6718507,206291,207637,321242,34172,49672.3705263158,2.08,2.53,2.18,0,82,5,0,0
"2019-07-10",146342.6718507,205018,210849,324807,34814,49672.3705263158,2.08,2.53,2.18,0,84.2,7,0,0
"2019-07-11",146342.6718507,205382,208949,324597,34539,49672.3705263158,2.08,2.53,2.18,0,85,8,0,0
"2019-07-12",146342.6718507,226326,228301,348340,39244,49672.3705263158,2.08,2.53,2.18,0,85.1,8,0,0
"2019-07-13",146342.6718507,138415,140499,175782,32331,49672.3705263158,2.08,2.57,2.18,0,83.8,6,1,0
"2019-07-14",146342.6718507,112109,113531,139093,27656,49672.3705263158,2.08,2.57,2.18,1,80.7,7,0,0
"2019-07-15",146342.6718507,206579,204208,317127,33905,49672.3705263158,2.08,2.57,2.18,0,82,6,0,0
"2019-07-16",146342.6718507,202785,204118,319251,32553,49672.3705263158,2.08,2.57,2.18,1,82.1,6,0,0
"2019-07-17",146342.6718507,206487,209365,322933,33676,49672.3705263158,2.08,2.57,2.18,1,83.2,6,1,0
"2019-07-18",146342.6718507,206955,207655,326934,34254,49672.3705263158,2.08,2.57,2.18,0,84,8,0,0
"2019-07-19",146342.6718507,220002,224094,342441,36807,49672.3705263158,2.08,2.57,2.18,0,84.6,8,0,0
"2019-07-20",146342.6718507,130646,131312,157147,29337,49672.3705263158,2.08,2.67,2.18,0,85.1,9,0,0
"2019-07-21",146342.6718507,107384,106549,125746,24647,49672.3705263158,2.08,2.67,2.18,1,82.3,7,0,0
"2019-07-22",146342.6718507,202326,198820,314056,33064,49672.3705263158,2.08,2.67,2.18,1,79.7,8,1,0
"2019-07-23",146342.6718507,201995,203705,319810,32590,49672.3705263158,2.08,2.67,2.18,0,83.2,7,0,0
"2019-07-24",146342.6718507,202907,204908,321532,32996,49672.3705263158,2.08,2.67,2.18,1,81.7,6,0,0
"2019-07-25",146342.6718507,206953,206216,327835,34344,49672.3705263158,2.08,2.67,2.18,1,79.9,6,0,0
"2019-07-26",146342.6718507,226291,224807,346788,38744,49672.3705263158,2.08,2.67,2.18,0,83.1,6,0,0
"2019-07-27",146342.6718507,181336,137225,171755,33003,49672.3705263158,2.08,2.56,2.18,0,83.7,5,0,0
"2019-07-28",146342.6718507,113715,114675,134700,30407,49672.3705263158,2.08,2.56,2.18,0,84.4,7,0,0
"2019-07-29",146342.6718507,196671,196756,299820,34764,49672.3705263158,2.08,2.56,2.18,0,84.9,7,0,0
"2019-07-30",146342.6718507,112075,121673,139845,26337,49672.3705263158,2.08,2.56,2.18,1,84.2,7,1,0
"2019-07-30",146342.6718507,112075,121673,139845,26337,49672.3705263158,2.08,2.56,2.18,1,84.2,7,1,0
"2019-07-31",146342.6718507,206642,202720,321874,34074,49672.3705263158,2.08,2.56,2.18,1,83.4,6,0,0
"2019-08-01",146342.6718507,206290,205494,324130,33974,49672.3705263158,2.08,2.56,2.18,1,82.7,7,0,0
"2019-08-02",146342.6718507,219047,220429,341205,37326,49672.3705263158,2.08,2.56,2.18,1,81.9,8,0,0
"2019-08-03",146342.6718507,135102,131183,163883,31754,49672.3705263158,2.08,2.54,2.18,1,82.4,7,0,0
"2019-08-04",146342.6718507,111183,106098,131532,26542,49672.3705263158,2.08,2.54,2.18,0,83.3,8,0,0
"2019-08-05",146342.6718507,205543,202861,320013,34030,49672.3705263158,2.08,2.54,2.18,0,84.1,7,0,0
"2019-08-06",146342.6718507,205029,204220,324338,33438,49672.3705263158,2.08,2.54,2.18,0,84.5,8,0,0
"2019-08-07",146342.6718507,208056,209389,325430,34241,49672.3705263158,2.08,2.54,2.18,1,83.4,6,0,0
"2019-08-08",146342.6718507,214012,210683,332273,35730,49672.3705263158,2.08,2.54,2.18,0,83.5,7,0,0
"2019-08-09",146342.6718507,233402,231682,347450,40048,49672.3705263158,2.08,2.54,2.18,0,84.8,6,0,0
"2019-08-10",146342.6718507,130949,127441,148139,31871,49672.3705263158,2.08,2.49,2.18,0,82.2,8,0,0
"2019-08-11",146342.6718507,107846,116210,136020,32376,49672.3705263158,2.08,2.49,2.18,1,83.7,7,1,0
"2019-08-12",146342.6718507,110487,115075,132383,27074,49672.3705263158,2.08,2.49,2.18,1,85,9,1,0
"2019-08-13",146342.6718507,189391,191288,287637,31604,49672.3705263158,2.08,2.49,2.18,0,85.9,7,0,0
"2019-08-14",146342.6718507,198949,203351,311820,35244,49672.3705263158,2.08,2.49,2.18,1,82,6,0,0
"2019-08-15",146342.6718507,203952,208703,322006,37436,49672.3705263158,2.08,2.49,2.18,1,80,5,0,0
"2019-08-16",146342.6718507,208329,213986,326949,36905,49672.3705263158,2.08,2.49,2.18,0,81.8,8,0,0
"2019-08-17",146342.6718507,139642,126704,160816,29418,49672.3705263158,2.08,2.49,2.18,0,84.2,6,0,0
"2019-08-18",146342.6718507,105868,103757,124744,24419,49672.3705263158,2.08,2.49,2.18,1,82.6,7,0,0
"2019-08-19",146342.6718507,202151,198128,312418,32310,49672.3705263158,2.08,2.49,2.18,0,83.1,9,0,0
"2019-08-20",146342.6718507,200783,199596,317255,33328,49672.3705263158,2.08,2.49,2.18,0,84.9,8,0,0
"2019-08-21",146342.6718507,202092,202776,319855,34302,49672.3705263158,2.08,2.49,2.18,1,82,8,0,0
"2019-08-22",146342.6718507,204858,204584,327419,36703,49672.3705263158,2.08,2.49,2.18,1,81.4,7,0,0
"2019-08-23",146342.6718507,215310,215383,337649,39149,49672.3705263158,2.08,2.49,2.18,1,83.4,8,0,0
